"ASSET","ASTEMPM","BKCLASS","CERT","ESAL","ID","NCLNLSR","NONIXAY","NUMEMP","RBC1AAJ","ROA","SPECGRP","STALP"
40916,5.1145000000000005,"NM",10567,767,"10567_20201231",0,3.3689622513868223,8,6.195434422377761,0.6467325125152212,8,"MN"
208562,8.021615384615385,"SB",10568,2809,"10568_20201231",1.4227268078142579,2.6807906892395006,26,8.164279982869042,0.3157636466434111,8,"MN"
48582,6.07275,"NM",10571,698,"10571_20201231",2.4806384400676182,2.434355240996567,8,11.597651108636226,0.34053362539460486,2,"MN"
115194,4.79975,"NM",10576,1827,"10576_20201231",0.9459507396152346,2.7963279113366704,24,8.199014020488795,1.052811873409379,2,"MN"
29395,5.879,"NM",10582,330,"10582_20201231",0.20939972080037225,2.048216776250249,5,8.506293394720231,0.23909145248057379,7,"MN"
125491,4.183033333333333,"NM",10588,2278,"10588_20201231",1.2520059104847552,3.069619123929891,30,11.513885781059646,0.49227445395652414,4,"MS"
2273804,8.516119850187266,"SM",1058,30055,"1058_20201231",0.39709128713066727,2.3869155007112917,267,8.607850544925116,0.7140625028388083,4,"MO"
177187,3.6913958333333334,"NM",10594,3311,"10594_20201231",0.5960953023315164,3.4112941130390504,48,10.377401620701084,0.9424816889271865,4,"MS"
212877,5.913250000000001,"NM",10595,2410,"10595_20201231",0.453551912568306,2.031913777597616,36,7.98862597356592,1.638262311411411,2,"MO"
41154,4.572666666666667,"NM",10597,592,"10597_20201231",4.09988551803091,3.2855757836906174,9,8.61957708726298,0.3204782936550684,2,"MO"
148855,3.8167948717948716,"SM",105,2115,"105_20201231",0.7169689814317913,3.0795716208188004,39,8.609167655442358,0.9381093555087545,2,"AR"
377187,2.969976377952756,"NM",10608,6169,"10608_20201231",2.4241929003833764,3.3115390413023817,127,7.630897544223064,0.7002141375090887,4,"MO"
887649,5.190929824561404,"NM",1060,12767,"1060_20201231",0.20509874238022652,2.74586621632895,171,10.624721085576258,1.6074228416241416,4,"MO"
657572,5.0196335877862595,"NM",10618,9057,"10618_20201231",1.1078954221244577,2.5334327757674577,131,13.099370219578855,1.1852355779793684,2,"MO"
1724992,5.7692040133779265,"NM",10619,24213,"10619_20201231",2.676024289780863,2.705259637340197,299,10.409417049141798,1.026919782572275,4,"MO"
116935,4.8722916666666665,"NM",10623,1461,"10623_20201231",0.7554691949479044,2.2929470646769845,24,8.111054766734279,1.4778616145522754,8,"MO"
33489,4.186125,"NM",10626,499,"10626_20201231",0,2.9784941575691524,8,12.811148767091272,0.19815345746821805,2,"MO"
129191,4.968884615384615,"NM",10628,1183,"10628_20201231",0.21093829419538476,2.18349931211563,26,7.281670707275434,1.2296548757703811,2,"MO"
6315152,7.040303232998885,"NM",10634,72817,"10634_20201231",0.24380839758756132,2.1174858681243998,897,9.776312592476593,1.385633410910384,2,"NE"
14335,4.778333333333333,"NM",10635,321,"10635_20201231",0.44239087691702716,3.5990628564382376,3,9.068767908309455,0.31597768118622643,2,"NE"
113644,4.94104347826087,"NM",10637,1724,"10637_20201231",7.89701323978182,2.478763526135843,23,10.239498062116551,0.9270029255225406,2,"NE"
216772,5.704526315789473,"NM",10639,3819,"10639_20201231",2.912765641254272,2.747128720023115,38,9.910552356804537,1.442863334296446,2,"NE"
118620,9.885,"NM",10641,686,"10641_20201231",1.2284052435107213,1.7339811644054903,12,8.333193818954982,2.677809907512467,2,"NE"
370401,6.277983050847458,"NM",10643,8556,"10643_20201231",0.7588438093334666,3.5848277058884035,59,8.88245226719576,2.371209670329165,4,"NE"
31200,3.12,"NM",10644,523,"10644_20201231",1.6978417266187051,3.1766548354226076,10,8.208931368474891,-0.2838130800216109,2,"NE"
54805,6.089444444444444,"SM",10647,862,"10647_20201231",0,2.6085575810732133,9,10.227780259044216,1.1284846926816727,2,"NE"
526749,6.124988372093023,"SM",10663,4350,"10663_20201231",0.23130782695673918,2.345850095861359,86,7.752587452909228,0.9081382873104257,5,"OH"
1452171,5.808684,"SM",10667,23755,"10667_20201231",0.6755669143054084,2.8778922484362224,250,7.783017240546542,0.995212809547822,4,"OK"
129430,4.314333333333334,"NM",10672,2068,"10672_20201231",1.6373758323327148,3.034420138668661,30,10.780079811949927,1.3002273311457024,4,"OK"
130788,5.944909090909092,"NM",10674,2045,"10674_20201231",0.7179398994024333,2.506284873382795,22,11.578580308681282,2.006560794653259,4,"OK"
750757,4.634302469135803,"NM",10677,9809,"10677_20201231",0.40935514655327093,2.6789048850737522,162,8.457678253434915,0.7361026479460815,4,"PA"
531168,4.8288,"NM",10678,7360,"10678_20201231",0.5510305994179739,2.6137628777068667,110,9.846230488841396,1.148213193671303,5,"PA"
507965,6.120060240963856,"NM",10685,5861,"10685_20201231",0.9115261552198825,2.029694952303199,83,9.288307645985794,1.1094292003249162,4,"PA"
1242688,22.190857142857144,"SM",1068,8049,"1068_20201231",0,1.43103908588593,56,14.484685919235476,1.661416661713832,4,"MO"
404728,4.547505617977528,"NM",10693,6938,"10693_20201231",1.3322914254842941,3.4987676942860446,89,8.147308050491917,1.0778206420654937,4,"TN"
42536,4.726222222222223,"SM",10704,526,"10704_20201231",0,2.127417669154849,9,7.651948923121152,0.40668004775210886,7,"TX"
283982,6.310711111111112,"NM",10709,3253,"10709_20201231",0.6888267700771872,2.178856701980057,45,9.478299245411334,1.792684033765998,8,"TX"
306595,10.949821428571429,"NM",10719,2441,"10719_20201231",0.23989281769956367,1.337099683952091,28,10.805798615645815,0.8742183579073016,2,"TX"
686706,9.406931506849315,"NM",1071,6185,"1071_20201231",1.7703322740924472,1.507223957630478,73,10.741857946135356,0.7607820477173369,4,"MO"
540147,5.1937211538461545,"SM",1073,6579,"1073_20201231",0.35517964787423323,2.515427099371338,104,12.499145450749324,1.4392688655177008,4,"MO"
80314,5.0196250000000004,"NM",10741,1285,"10741_20201231",1.1281795893349678,2.939819846567383,16,7.870908998937731,0.6150028894532306,2,"WI"
143278,7.1639,"SM",10788,1378,"10788_20201231",0.016889609512228076,1.6516682446619455,20,11.769784573394048,1.3895816470686622,4,"IL"
258206,19.862000000000002,"NM",10791,1724,"10791_20201231",0.7493704885009232,1.1829463782484262,13,13.401775054190542,1.4208369355792372,2,"IL"
135735,4.524500000000001,"NM",10799,1882,"10799_20201231",1.5159656125268652,2.3137647036272675,30,10.891384204996758,1.1445028720393076,2,"IL"
43400,4.822222222222222,"NM",107,635,"107_20201231",0.5746233887249573,2.8266807389925583,9,12.305576845047565,0.10994004602823261,7,"AR"
25552,3.6502857142857144,"NM",10803,373,"10803_20201231",0.9359569607192866,3.260413979881352,7,7.475031210986267,0.34659530564869745,2,"IL"
128485,6.762368421052632,"SM",10804,1692,"10804_20201231",0.6388542223806977,2.356570252130639,19,8.401381138621153,1.1739816741804936,7,"IL"
43269,5.408625,"NM",10809,551,"10809_20201231",0.6483882919599852,2.305888922586639,8,9.218243289864073,0.18774460956342157,2,"IL"
21744,1.9767272727272727,"NM",10816,587,"10816_20201231",4.852554340301814,5.737189563030493,11,3.0254362357843565,-4.636906633134235,4,"IL"
54621,6.827625,"NM",10820,636,"10820_20201231",0.3106672086406132,1.8522789517686742,8,14.533864541832669,1.0522674200709201,2,"IL"
95607,5.3115,"NM",10821,1173,"10821_20201231",3.7440435670524166,2.1249921058356,18,12.325488211227805,1.0268261248891895,2,"IL"
266204,5.663914893617021,"NM",10828,2967,"10828_20201231",5.231611555363446,1.987600911553538,47,12.830551574978239,1.1220518965799353,4,"IL"
229658,4.686897959183674,"NM",10829,4140,"10829_20201231",0.472869374075632,3.1021578478978786,49,11.101265090016877,2.0189760352457538,2,"IL"
281595,8.79984375,"SM",10831,2261,"10831_20201231",0.06900971065214176,1.4576644047172989,32,14.900186108889837,1.0343499163548664,2,"IL"
22200,5.55,"NM",10840,579,"10840_20201231",1.6739344492896329,3.291820871666556,4,11.585739179578958,0.42337002540220153,2,"IL"
40142,3.6492727272727277,"NM",10843,801,"10843_20201231",5.667970084658896,4.659329140461216,11,8.154946483945183,-2.355870020964361,4,"IL"
249677,4.1612833333333334,"N",10844,3567,"10844_20201231",0.6540912351774486,2.743603147574018,60,11.134200294945703,1.2193312526633784,8,"IL"
170826,4.745166666666666,"NM",10845,2198,"10845_20201231",2.862757841635331,3.155159387423059,36,9.005993165586581,0.5901429647269048,2,"IL"
255314,5.550304347826087,"NM",10849,3516,"10849_20201231",0.07960824714681367,2.38616834040791,46,8.363357457520452,1.0833419608655142,2,"IL"
205813,4.573622222222222,"NM",10853,3623,"10853_20201231",0.814421732750047,3.663014973178373,45,9.955533107532633,1.1285461978336855,4,"IL"
115317,3.8439,"NM",10855,2034,"10855_20201231",1.7302382930817273,3.3306540193347054,30,10.771641545534036,0.484640620339994,2,"IL"
95742,11.96775,"NM",10858,777,"10858_20201231",0,1.515760686112837,8,14.574034345673237,1.1190828895343712,2,"IL"
150443,3.134229166666667,"NM",10860,2598,"10860_20201231",5.836658984879996,3.2494060300498595,48,9.775119648295702,0.5821184370503396,4,"IL"
290084,7.0752195121951225,"SM",1086,3255,"1086_20201231",0.675172208239502,1.726917702697861,41,12.880167097111084,1.029701551359679,5,"MO"
85274,6.5595384615384615,"NM",10871,1051,"10871_20201231",0.7071889634223516,2.4472660249846405,13,13.978922971064353,2.174636493958632,4,"IL"
19059,3.8118000000000003,"NM",10872,323,"10872_20201231",2.4133504492939664,2.9246946931303164,5,10.354120627391797,0.6195441048424906,2,"IL"
60980,1.451904761904762,"NM",10878,1477,"10878_20201231",0,4.843619730914265,42,12.81286258909332,1.7401081544145207,4,"IL"
208126,6.5039375,"NM",10879,3040,"10879_20201231",0.3072750005297845,2.2968015294786337,32,11.691971418209619,1.8539761277321345,2,"IL"
63454,4.5324285714285715,"NM",10883,998,"10883_20201231",1.2620681633127835,2.9983037484769572,14,12.358834679281948,0,2,"IL"
18235,3.647,"NM",10885,317,"10885_20201231",0.8791525545867263,3.1262705625089287,5,9.879557291666668,0.1923013527026582,8,"IL"
595880,4.4803007518797,"NM",10886,10837,"10886_20201231",1.1311949908441137,3.5202622898606712,133,8.657879959039407,1.3967510148470688,2,"IL"
358241,12.794321428571427,"NM",10903,3122,"10903_20201231",2.134427662571026,1.3604160163956631,28,11.4998538154176,1.4434543966172166,4,"IA"
91360,6.0906666666666665,"NM",10906,1041,"10906_20201231",0.8509741969457609,2.1978399157933275,15,10.264331532179247,0.8535078486110477,8,"KS"
