lei,year,application_count,approval_count,denial_count,approval_rate,denial_rate,du_share,lpa_share,internal_aus_share,other_aus_share,external_aus_coverage,external_aus_coverage_alt_any_aus_reported,cert,rssd,entity,type,insure,name,assets,assetl,org,assorg,namet,state,fore,valid_fdic_cert,asset,astempm,bkclass,esal,id,nclnlsr,nonixay,numemp,rbc1aaj,roa,specgrp,stalp,matched_fdic_financials
DX0JX77PRMOELF7VG772,2023,1568,1401,167,0.8934948979591837,0.10650510204081633,0.1326530612244898,0.53125,0.0,0.3360969387755102,0.6639030612244898,0.6683673469387755,873.0,395238.0,395238.0,10.0,7.0,SYNOVUS BK,59685757.0,59629623.0,1078846.0,59832344.0,SYNOVUS BANK,13.0,SMB,True,59685757.0,12.935794755093196,SM,666752.0,873_20231231,0.6747549511752444,2.003930214253874,4614.0,9.205439517687122,0.908201932381106,4.0,GA,True
DX0JX77PRMOELF7VG772,2024,1088,974,114,0.8952205882352942,0.10477941176470588,0.359375,0.41268382352941174,0.0,0.22794117647058823,0.7720588235294117,0.7748161764705882,873.0,395238.0,395238.0,10.0,7.0,SYNOVUS BK,60119623.0,59685757.0,1078846.0,60275378.0,SYNOVUS BANK,13.0,SMB,True,60119623.0,13.306689464364764,SM,675062.0,873_20241231,0.8378529599859144,1.9359848335536085,4518.0,9.442143333879486,0.8506030951158065,4.0,GA,True
DX0JX77PRMOELF7VG772,2025,1171,1076,95,0.918872758326217,0.08112724167378309,0.47822374039282667,0.28778821520068315,0.0,0.23398804440649018,0.7660119555935099,0.766865926558497,873.0,395238.0,395238.0,10.0,7.0,SYNOVUS BK,61204265.0,60119623.0,1078846.0,61373053.0,SYNOVUS BANK,13.0,SMB,True,61204265.0,13.114262909792158,SM,710218.0,873_20251231,0.5824440787691132,1.9851009784178468,4667.0,9.841993492626344,1.3872176939738488,4.0,GA,True
DZC62HF6UIZYJ08V1J90,2023,2194,1924,270,0.8769371011850501,0.12306289881494986,0.5574293527803099,0.21969006381039197,0.0,0.2228805834092981,0.7771194165907018,0.7784867821330903,7551.0,474919.0,474919.0,10.0,7.0,FULTON BK NA,27432801.0,26819331.0,1117129.0,27495457.0,"FULTON BANK, NATIONAL ASSOCIAT",42.0,NAT,True,27432801.0,8.023632933606317,N,370579.0,7551_20231231,0.7216046972007683,2.483573036501036,3419.0,9.624854484339211,1.137746149276495,4.0,PA,True
DZC62HF6UIZYJ08V1J90,2024,2059,1845,214,0.8960660514813016,0.1039339485186984,0.5619232637202526,0.26663428848955806,0.0,0.1714424477901894,0.8285575522098106,0.82904322486644,7551.0,474919.0,474919.0,10.0,7.0,FULTON BK NA,31916102.0,27432801.0,1117129.0,31985952.0,"FULTON BANK, NATIONAL ASSOCIAT",42.0,NAT,True,31916102.0,9.400913696612664,N,423732.0,7551_20241231,0.914644988654806,2.703112036955015,3395.0,9.574530041963053,1.044562822755923,4.0,PA,True
DZC62HF6UIZYJ08V1J90,2025,2038,1862,176,0.9136408243375859,0.08635917566241413,0.6305201177625123,0.22423945044160942,0.0,0.1452404317958783,0.8547595682041217,0.8547595682041217,7551.0,474919.0,474919.0,10.0,7.0,FULTON BK NA,31982120.0,31916102.0,1117129.0,32050544.0,"FULTON BANK, NATIONAL ASSOCIAT",42.0,NAT,True,31982120.0,9.598475390156064,N,429309.0,7551_20251231,0.7607096281183476,2.421325860262993,3332.0,10.059986927327827,1.33108615155256,4.0,PA,True
E57ODZWZ7FF32TWEFA76,2023,6544,5994,550,0.9159535452322738,0.08404645476772617,0.46118581907090467,0.01573960880195599,0.39165647921760394,0.13141809290953546,0.47692542787286063,0.8685819070904646,7213.0,476810.0,476810.0,10.0,7.0,CITIBANK NA,1684710000.0,1546675000.0,1951350.0,2411834000.0,"CITIBANK, NA",46.0,NAT,True,1684710000.0,9.028456591639872,N,21390000.0,7213_20231231,0.8176867604823495,2.3133134963901925,186600.0,8.954589828808077,0.6547246393123194,1.0,SD,True
E57ODZWZ7FF32TWEFA76,2024,6088,5490,598,0.9017739816031537,0.09822601839684625,0.5110052562417872,0.03153745072273324,0.35578186596583444,0.1016754270696452,0.5425427069645204,0.8983245729303548,7213.0,476810.0,476810.0,10.0,7.0,CITIBANK NA,1696818000.0,1684710000.0,1951350.0,2352945000.0,"CITIBANK, NA",46.0,NAT,True,1696818000.0,9.53177505519136,N,20785000.0,7213_20241231,0.7475110561190238,2.187830551699508,178017.0,9.014187470167617,0.7839333637211772,1.0,SD,True
E57ODZWZ7FF32TWEFA76,2025,5964,5257,707,0.8814553990610329,0.11854460093896714,0.4367873910127431,0.03537894030851777,0.4351106639839034,0.09272300469483569,0.4721663313212609,0.9072769953051643,7213.0,476810.0,476810.0,10.0,7.0,CITIBANK NA,1836436000.0,1696818000.0,1951350.0,2657202000.0,"CITIBANK, NA",46.0,NAT,True,1836436000.0,10.497399138000024,N,22056000.0,7213_20251231,0.7718097901864128,2.066806303892972,174942.0,8.600056962544715,0.8458257679165101,1.0,SD,True
EQTWLK1G7ODGC2MGLV11,2023,8216,7220,996,0.8787731256085687,0.12122687439143136,0.36441090555014605,0.04673807205452775,0.0,0.5888510223953262,0.4111489776046738,0.4112706913339824,12368.0,233031.0,233031.0,10.0,7.0,REGIONS BK,151314000.0,135169500.0,3242838.0,152632000.0,REGIONS BANK,1.0,SMB,True,151314000.0,7.566835025253788,SM,2343000.0,12368_20231231,1.0256981430104697,2.7659430051272413,19997.0,9.436708100241658,1.4645531155039002,4.0,AL,True
EQTWLK1G7ODGC2MGLV11,2024,6639,5762,877,0.8679017924386203,0.13209820756137972,0.5919566199728875,0.0596475372797108,0.0,0.3483958427474017,0.6516041572525983,0.6517547823467389,12368.0,233031.0,233031.0,10.0,7.0,REGIONS BK,155918000.0,151314000.0,3242838.0,157460000.0,REGIONS BANK,1.0,SMB,True,155918000.0,7.97901847397779,SM,2441000.0,12368_20241231,1.1807867801208534,2.6122434148886198,19541.0,9.207384276267453,1.3320754423165266,4.0,AL,True
EQTWLK1G7ODGC2MGLV11,2025,6361,5321,1040,0.8365036943876749,0.16349630561232512,0.5648482942933502,0.0682282659959126,0.0,0.3669234397107373,0.6330765602892627,0.6330765602892627,12368.0,233031.0,233031.0,10.0,7.0,REGIONS BK,158218000.0,155918000.0,3242838.0,158871000.0,REGIONS BANK,1.0,SMB,True,157412000.0,7.927280052374478,SM,2590000.0,12368_20251231,0.9955993882837614,2.642877805916595,19857.0,9.482227783091174,1.42801678855455,4.0,AL,True
F28JOQ8OBWCFUYM0UX93,2023,3218,2814,404,0.8744561839651958,0.12554381603480422,0.0006215040397762585,0.0,0.0,0.9993784959602238,0.0006215040397762585,0.0006215040397762328,31628.0,197478.0,197478.0,10.0,7.0,EAST WEST BK,69478848.0,46142596.0,2734233.0,69612884.0,EAST WEST BANK,6.0,SMB,True,69478848.0,21.671505926388026,SM,501261.0,31628_20231231,0.1970335771662077,1.5008190132575687,3206.0,9.645460513047492,1.7411295789360606,4.0,CA,True
F28JOQ8OBWCFUYM0UX93,2024,1801,1640,161,0.9106052193225985,0.08939478067740145,0.00277623542476402,0.0,0.0,0.997223764575236,0.00277623542476402,0.0027762354247640175,31628.0,197478.0,197478.0,10.0,7.0,EAST WEST BK,75841883.0,69478848.0,2734233.0,75976475.0,EAST WEST BANK,6.0,SMB,True,75841883.0,23.715410569105693,SM,543584.0,31628_20241231,0.2959760909658276,1.298405934353572,3198.0,9.80612503039794,1.6202589875458913,4.0,CA,True
F28JOQ8OBWCFUYM0UX93,2025,2106,1849,257,0.8779677113010447,0.12203228869895537,0.0014245014245014246,0.0,0.0,0.9985754985754985,0.0014245014245014246,0.0014245014245014564,31628.0,197478.0,197478.0,10.0,7.0,EAST WEST BK,79661753.0,75841883.0,2734233.0,80434997.0,EAST WEST BANK,6.0,SMB,True,79661753.0,23.77962776119403,SM,607301.0,31628_20251231,0.3283318056010259,1.3190311376582984,3350.0,10.034873276804452,1.7190640724487023,4.0,CA,True
FT6J43S06X6CLJ0R0B48,2023,1377,1249,128,0.9070442992011619,0.09295570079883805,0.0,0.0014524328249818446,0.0,0.9985475671750181,0.0014524328249818446,0.001452432824981864,18503.0,595869.0,595869.0,10.0,7.0,CATHAY BK,23056487.0,18405327.0,1843080.0,23081534.0,CATHAY BANK,6.0,NMB,True,23056487.0,18.2842878667724,NM,154386.0,18503_20231231,0.3772997375161671,1.6686104143637133,1261.0,10.867902345942696,1.5445908152612773,4.0,CA,True
FT6J43S06X6CLJ0R0B48,2024,636,589,47,0.9261006289308176,0.07389937106918239,0.0,0.0015723270440251573,0.0,0.9984276729559748,0.0015723270440251573,0.0015723270440252124,18503.0,595869.0,595869.0,10.0,7.0,CATHAY BK,23036365.0,23056487.0,1843080.0,23054681.0,CATHAY BANK,6.0,NMB,True,23036365.0,18.196180884676146,NM,167376.0,18503_20241231,0.8932117516986723,1.598132075304416,1266.0,11.201880175579957,1.3001659654586653,4.0,CA,True
FT6J43S06X6CLJ0R0B48,2025,821,764,57,0.9305724725943971,0.06942752740560293,0.0,0.0036540803897685747,0.0,0.9963459196102314,0.0036540803897685747,0.0036540803897685548,18503.0,595869.0,595869.0,10.0,7.0,CATHAY BK,24213489.0,23036365.0,1843080.0,24229577.0,CATHAY BANK,6.0,NMB,True,24213489.0,19.095811514195585,NM,177427.0,18503_20251231,0.5624026364951,1.4987031072088592,1268.0,11.283133272326925,1.3825303099332882,4.0,CA,True
FU7RSW4CQQY98A2O7J66,2023,1809,1639,170,0.9060254284134881,0.09397457158651189,0.5201768933112216,0.34051962410171366,0.0,0.13930348258706468,0.8606965174129353,0.861249309010503,4214.0,339858.0,339858.0,10.0,7.0,BOKF NA,49582657.0,47596192.0,1883693.0,49888458.0,BOKF NA,40.0,NAT,True,49582657.0,10.53605121121972,N,698966.0,4214_20231231,0.810597686576617,2.4908871369578547,4706.0,8.860908227427702,1.054868771498163,4.0,OK,True
FU7RSW4CQQY98A2O7J66,2024,2046,1944,102,0.9501466275659824,0.04985337243401759,0.5283479960899315,0.3699902248289345,0.0,0.10166177908113393,0.8983382209188661,0.9095796676441837,4214.0,339858.0,339858.0,10.0,7.0,BOKF NA,49465723.0,49582657.0,1883693.0,49761313.0,BOKF NA,40.0,NAT,True,49465723.0,10.258341559518872,N,746577.0,4214_20241231,0.4109216224639528,2.4629323989095084,4822.0,9.26292159733583,1.0563456344304842,4.0,OK,True
FU7RSW4CQQY98A2O7J66,2025,1849,1734,115,0.9378042184964845,0.062195781503515415,0.5473228772309356,0.31314223904813415,0.0,0.13953488372093023,0.8604651162790697,0.8788534342888048,4214.0,339858.0,339858.0,10.0,7.0,BOKF NA,52005221.0,49465723.0,1883693.0,52275974.0,BOKF NA,40.0,NAT,True,52005221.0,10.149340554254488,N,812178.0,4214_20251231,0.5871092831395458,2.566949814937205,5124.0,9.144093728878175,1.0971746627883443,4.0,OK,True
G5AHTAP80NWA3Q8RDC78,2024,748,587,161,0.7847593582887701,0.21524064171122995,0.48262032085561496,0.0,0.0,0.517379679144385,0.48262032085561496,0.482620320855615,5510.0,682563.0,682563.0,10.0,7.0,FROST BK,52580731.0,50957079.0,1102367.0,52580731.0,FROST BANK,48.0,SMB,True,52580731.0,8.982017594806969,SM,750166.0,5510_20241231,0.4556868101754652,2.559901086806548,5854.0,8.438337658277655,1.1813295894539566,4.0,TX,True
G5AHTAP80NWA3Q8RDC78,2025,858,674,184,0.7855477855477856,0.21445221445221446,0.5407925407925408,0.0,0.0,0.4592074592074592,0.5407925407925408,0.5407925407925408,5510.0,682563.0,682563.0,10.0,7.0,FROST BK,53127804.0,52580731.0,1102367.0,53127804.0,FROST BANK,48.0,SMB,True,53127804.0,8.842843541944076,SM,827652.0,5510_20251231,0.4209427515208539,2.696998298919362,6008.0,8.687287529172782,1.2643509572478149,4.0,TX,True
GDN5JXQ4P5NZE28ZRC90,2025,551,505,46,0.9165154264972777,0.08348457350272233,0.7477313974591652,0.2395644283121597,0.0,0.012704174228675136,0.9872958257713249,0.9872958257713249,20234.0,814430.0,814430.0,10.0,7.0,CITY NB OF FL,28048551.0,26506696.0,2833891.0,28048551.0,CITY NATIONAL BANK OF FLORIDA,12.0,NAT,True,28048551.0,24.998708556149733,N,212167.0,20234_20251231,0.9426817696386832,1.5132697597005669,1122.0,10.944447218941344,0.9551085822046312,4.0,FL,True
HUX2X73FUCYHUVH1BK78,2023,3875,3258,617,0.8407741935483871,0.1592258064516129,0.8616774193548387,0.0005161290322580645,0.0,0.13780645161290322,0.8621935483870967,0.8745806451612903,17534.0,280110.0,280110.0,10.0,7.0,KEYBANK NA,185890386.0,156428340.0,1068025.0,188368904.0,KEYBANK NATIONAL ASSOCIATION,39.0,NAT,True,185890386.0,10.409944895559164,N,2223222.0,17534_20231231,0.6095517496827421,2.179796485902477,17857.0,9.21957424790618,0.6819597770301494,4.0,OH,True
HUX2X73FUCYHUVH1BK78,2024,3107,2652,455,0.8535564853556485,0.14644351464435146,0.6594785967170904,0.2909559060186675,0.0,0.04956549726424203,0.9504345027357579,0.9549404570325073,17534.0,280110.0,280110.0,10.0,7.0,KEYBANK NA,184461420.0,185890386.0,1068025.0,187184010.0,KEYBANK NATIONAL ASSOCIATION,39.0,NAT,True,184461420.0,10.562985741281569,N,2264732.0,17534_20241231,0.886815639327273,2.1271468275115635,17463.0,9.4244281589212,0.0709993682165341,4.0,OH,True
HUX2X73FUCYHUVH1BK78,2025,3010,2601,409,0.8641196013289036,0.13588039867109636,0.5365448504983389,0.4186046511627907,0.0,0.044850498338870434,0.9551495016611296,0.9641196013289036,17534.0,280110.0,280110.0,10.0,7.0,KEYBANK NA,181707510.0,184461420.0,1238967.0,181716815.0,KEYBANK NATIONAL ASSOCIATION,39.0,NAT,True,181707510.0,10.170006716292606,N,2388377.0,17534_20251231,0.7373973971105294,2.199275279069595,17867.0,9.95697197581154,1.173893112802461,4.0,OH,True
I70W3N0Z6KOX8FYIH023,2024,509,452,57,0.888015717092338,0.11198428290766209,0.9390962671905697,0.0,0.0,0.060903732809430254,0.9390962671905697,0.9390962671905697,6544.0,577128.0,577128.0,10.0,7.0,PEOPLES BK,9242858.0,9140701.0,1070578.0,9254247.0,PEOPLES BANK,39.0,SMB,True,9242858.0,6.253625169147496,SM,143223.0,6544_20241231,0.672242774023006,2.877947447771494,1478.0,9.483176403670177,1.4206755790359575,4.0,OH,True
I70W3N0Z6KOX8FYIH023,2025,582,508,74,0.872852233676976,0.12714776632302405,0.9329896907216495,0.0,0.0,0.06701030927835051,0.9329896907216495,0.9329896907216495,6544.0,577128.0,577128.0,10.0,7.0,PEOPLES BK,9637101.0,9242858.0,1070578.0,9649630.0,PEOPLES BANK,39.0,SMB,True,9637101.0,6.627992434662999,SM,150265.0,6544_20251231,0.6289448670959343,2.895238437842376,1454.0,9.32633061433766,1.2744864128810345,4.0,OH,True
IFQSIUC9AGQV2NE8CN25,2023,891,850,41,0.9539842873176206,0.04601571268237935,0.574635241301908,0.265993265993266,0.0,0.15937149270482603,0.840628507295174,0.840628507295174,17266.0,143662.0,143662.0,10.0,7.0,UMPQUA BK,52167342.0,31844724.0,2078816.0,52173596.0,UMPQUA BANK,41.0,NMB,True,52167342.0,10.460666131943054,NM,608627.0,17266_20231231,0.3039922486433177,2.673775713081105,4987.0,8.29520505759511,0.7820672323788467,4.0,OR,True
IFQSIUC9AGQV2NE8CN25,2024,1025,986,39,0.9619512195121951,0.03804878048780488,0.6682926829268293,0.22439024390243903,0.0,0.1073170731707317,0.8926829268292683,0.8926829268292683,17266.0,143662.0,143662.0,10.0,7.0,UMPQUA BK,51566291.0,52167342.0,2078816.0,51576397.0,UMPQUA BANK,41.0,NMB,True,51566291.0,11.305917781188334,NM,586310.0,17266_20241231,0.4483498760185965,2.1176335377256783,4561.0,8.965794243696696,1.0861398996624994,4.0,OR,True
IFQSIUC9AGQV2NE8CN25,2025,1099,1038,61,0.9444949954504095,0.055505004549590536,0.6942675159235668,0.21747042766151045,0.0,0.08826205641492266,0.9117379435850773,0.9117379435850773,17266.0,143662.0,143662.0,10.0,7.0,COLUMBIA BK,66821352.0,51566291.0,2078816.0,66832134.0,COLUMBIA BANK,41.0,NMB,True,66821352.0,11.493180598555211,NM,668194.0,17266_20251231,0.4179784067839104,2.444685600572277,5814.0,9.698596934068089,1.0039942125110437,4.0,OR,True
IUGPUX5LWRZ3B6KIZ697,2023,6576,6359,217,0.9670012165450121,0.032998783454987836,0.70088199513382,0.2615571776155718,0.0,0.037560827250608275,0.9624391727493917,0.9631995133819952,20504.0,764030.0,764030.0,10.0,7.0,AMERIS BK,25112290.0,24967889.0,1082067.0,25203699.0,AMERIS BANK,13.0,NMB,True,25112290.0,9.08220253164557,NM,306894.0,20504_20231231,0.8180039205601188,2.2191904511930005,2765.0,10.689467034937554,1.1718046236313755,4.0,GA,True
IUGPUX5LWRZ3B6KIZ697,2024,7207,6976,231,0.9679478285000693,0.03205217149993062,0.7034827251283474,0.27181906479811296,0.0,0.024698210073539614,0.9753017899264604,0.9753017899264604,20504.0,764030.0,764030.0,10.0,7.0,AMERIS BK,26175081.0,25112290.0,1082067.0,26266322.0,AMERIS BANK,13.0,NMB,True,26175081.0,9.726897435897436,NM,330497.0,20504_20241231,0.5639841634379097,2.257680272533162,2691.0,11.165781945302983,1.5125003776901145,4.0,GA,True
IUGPUX5LWRZ3B6KIZ697,2025,5754,5540,214,0.9628084810566563,0.037191518943343764,0.691692735488356,0.27424400417101147,0.0,0.0340632603406326,0.9659367396593674,0.9661105318039624,20504.0,764030.0,764030.0,10.0,7.0,AMERIS BK,27432143.0,26175081.0,1082067.0,27520547.0,AMERIS BANK,13.0,NMB,True,27432143.0,10.26267976056865,NM,332008.0,20504_20251231,0.535392082839545,2.1830233617861685,2673.0,11.67204575358076,1.6372347867448518,4.0,GA,True
IWRZQFYIRJ0IMURZBB68,2023,1327,1262,65,0.9510173323285607,0.048982667671439335,0.0,0.8749058025621703,0.0,0.12509419743782968,0.8749058025621703,0.8749058025621703,20296.0,58243.0,58243.0,10.0,7.0,JOHNSON BK,6274391.0,6057275.0,1490701.0,6326645.0,JOHNSON BANK,55.0,SMB,True,6274391.0,7.113821995464853,SM,126647.0,20296_20231231,0.3114934135223962,3.128566221988605,882.0,12.714196790319503,0.866852094989494,4.0,WI,True
IWRZQFYIRJ0IMURZBB68,2024,1537,1482,55,0.9642160052049447,0.035783994795055306,0.009108653220559532,0.9206245933636955,0.0,0.07026675341574495,0.929733246584255,0.929733246584255,20296.0,58243.0,58243.0,10.0,7.0,JOHNSON BK,6744404.0,6274391.0,1490701.0,6799878.0,JOHNSON BANK,55.0,SMB,True,6744404.0,8.580666666666668,SM,114778.0,20296_20241231,0.1794986743936798,2.881431688869353,786.0,12.38841083029399,0.8960899945818388,4.0,WI,True
IWRZQFYIRJ0IMURZBB68,2025,1462,1419,43,0.9705882352941176,0.029411764705882353,0.049247606019151846,0.8426812585499316,0.0,0.10807113543091655,0.8919288645690835,0.8919288645690835,20296.0,58243.0,58243.0,10.0,7.0,JOHNSON BK,7187696.0,6744404.0,1490701.0,7215228.0,JOHNSON BANK,55.0,SMB,True,7187696.0,9.274446451612905,SM,120940.0,20296_20251231,0.2805460933307223,2.8200181570585565,775.0,11.964596592428308,1.0730890383636638,4.0,WI,True
JJKC32MCHWDI71265Z06,2023,11788,10271,1517,0.8713098065829658,0.12869019341703428,0.5357142857142857,0.21165592127587377,0.0,0.2526297930098405,0.7473702069901594,0.7473702069901595,9846.0,852320.0,852320.0,10.0,7.0,TRUIST BK,527530000.0,358542500.0,1074156.0,535349000.0,TRUIST BANK,37.0,NMB,True,527548000.0,10.88558281575635,NM,7744000.0,9846_20231231,0.6273645898184953,3.7164516372207785,48463.0,9.21571129551718,-0.1184086901682175,4.0,NC,True
JJKC32MCHWDI71265Z06,2024,10305,9156,1149,0.8885007278020378,0.11149927219796216,0.49374090247452695,0.28908296943231443,0.0,0.21717612809315867,0.7828238719068414,0.7829209121785541,9846.0,852320.0,852320.0,10.0,7.0,TRUIST BK,523132000.0,527530000.0,1074156.0,531176000.0,TRUIST BANK,37.0,NMB,True,523132000.0,14.740680210769534,NM,5567000.0,9846_20241231,0.6554967761654089,2.07271969158576,35489.0,10.133005547150782,0.968113865394738,9.0,NC,True
JJKC32MCHWDI71265Z06,2025,9925,8975,950,0.9042821158690176,0.09571788413098237,0.4433249370277078,0.2774811083123426,0.0,0.2791939546599496,0.7208060453400504,0.7209068010075567,9846.0,852320.0,852320.0,10.0,7.0,TRUIST BK,539519000.0,523132000.0,1074156.0,547538000.0,TRUIST BANK,37.0,NMB,True,539519000.0,14.987887879545518,NM,5879000.0,9846_20251231,0.6844794807522312,2.030989785305028,35997.0,9.83348239819126,1.0402951379494856,9.0,NC,True
KB1H1DSPRFMYMCUFXT09,2023,25546,21517,4029,0.8422845063806467,0.15771549361935333,0.31406090973146483,0.3345337821968214,0.3373130822829406,0.014092225788773194,0.6485946919282862,0.9859077742112268,3511.0,451965.0,451965.0,10.0,7.0,WELLS FARGO BK NA,1733244000.0,1749891000.0,1120754.0,1932472000.0,WELLS FARGO BANK NA,46.0,NAT,True,1733244000.0,8.678586986455699,N,27222000.0,3511_20231231,1.3285575739614215,2.66658974712662,199715.0,8.44775201982643,1.2920837808883454,9.0,SD,True
KB1H1DSPRFMYMCUFXT09,2024,19595,15971,3624,0.8150548609339117,0.18494513906608828,0.5714723143659096,0.3019137535085481,0.1105384026537382,0.01607552947180403,0.8733860678744577,0.983924470528196,3511.0,451965.0,451965.0,10.0,7.0,WELLS FARGO BK NA,1705538000.0,1733244000.0,1120754.0,1929845000.0,WELLS FARGO BANK NA,46.0,NAT,True,1705538000.0,8.850145034325655,N,26145000.0,3511_20241231,1.4288962921693251,2.493494914702836,192713.0,8.721898791936985,1.3157835071336477,9.0,SD,True
KB1H1DSPRFMYMCUFXT09,2025,19568,16478,3090,0.8420891251022077,0.15791087489779232,0.571698691741619,0.28986099754701555,0.12213818479149632,0.016302125919869175,0.8615596892886346,0.9836978740801309,3511.0,451965.0,451965.0,10.0,7.0,WELLS FARGO BK NA,1822693000.0,1705538000.0,1120754.0,2148682000.0,WELLS FARGO BANK NA,46.0,NAT,True,1822693000.0,10.011661183036082,N,25862000.0,3511_20251231,1.199168587637725,2.440030902259608,182057.0,8.691538067875431,1.4074992133907964,9.0,SD,True
KI0VI4JRMCIJ329YTN75,2023,874,790,84,0.9038901601830663,0.09610983981693363,0.9233409610983981,0.07208237986270023,0.0,0.004576659038901602,0.9954233409610984,0.9954233409610984,9396.0,229801.0,229801.0,10.0,7.0,VALLEY NB,60943806.0,57451653.0,1048773.0,60943806.0,VALLEY NATIONAL BANK,34.0,NAT,True,60943806.0,16.36954230459307,N,560100.0,9396_20231231,0.6071065357362477,1.891630009073493,3723.0,9.140231838311076,0.8767534082388617,4.0,NJ,True
KI0VI4JRMCIJ329YTN75,2024,953,878,75,0.9213011542497377,0.07869884575026233,0.9338929695697796,0.06190975865687303,0.0,0.004197271773347324,0.9958027282266526,0.9958027282266527,9396.0,229801.0,229801.0,10.0,7.0,VALLEY NB,62446510.0,60943806.0,1048773.0,62491691.0,VALLEY NATIONAL BANK,34.0,NAT,True,62446510.0,16.89113064647011,N,553939.0,9396_20241231,0.7483543554861681,1.7816145403560864,3697.0,9.910036423369975,0.594041680924405,4.0,NJ,True
KI0VI4JRMCIJ329YTN75,2025,1019,908,111,0.8910696761530913,0.10893032384690873,0.9195289499509323,0.07654563297350343,0.0,0.003925417075564278,0.9960745829244357,0.9960745829244357,9396.0,229801.0,229801.0,10.0,7.0,VALLEY NB,64061947.0,62446510.0,1048773.0,64132725.0,VALLEY NATIONAL BANK,34.0,NAT,True,64061947.0,17.628493946064943,N,574143.0,9396_20251231,0.8741907326612227,1.7977603808556806,3634.0,10.266348775507709,0.987082991276724,4.0,NJ,True
L9VVX1KT5TFTKS0MLF66,2023,3227,2783,444,0.8624109079640533,0.1375890920359467,0.5094515029439107,0.0,0.0,0.49054849705608927,0.5094515029439107,0.5094515029439107,11063.0,491224.0,491224.0,10.0,7.0,FIRST-CITIZENS B&TC,213617760.0,109180139.0,1075612.0,213766628.0,FIRST CIITIZENS BANK AND TRUST,37.0,NMB,True,213617760.0,13.4367694049566,NM,2912959.0,11063_20231231,0.8190152955588375,2.7816746107083947,15898.0,9.876785221014254,5.9949584421366096,4.0,NC,True
L9VVX1KT5TFTKS0MLF66,2024,2742,2369,373,0.8639679066374909,0.13603209336250913,0.6557257476294676,0.0,0.0,0.34427425237053244,0.6557257476294676,0.6557257476294676,11063.0,491224.0,491224.0,10.0,7.0,FIRST-CITIZENS B&TC,223543000.0,213617760.0,1075612.0,223720000.0,FIRST CIITIZENS BANK AND TRUST,37.0,NMB,True,223543000.0,12.896215530171917,NM,3130000.0,11063_20241231,0.9198629112129222,2.612441471904231,17334.0,9.77712749059246,1.2763107697906528,4.0,NC,True
L9VVX1KT5TFTKS0MLF66,2025,3193,2834,359,0.8875665518321328,0.11243344816786721,0.8149076103977451,0.0,0.0,0.18509238960225494,0.8149076103977451,0.8149076103977451,11063.0,491224.0,491224.0,10.0,7.0,FIRST-CITIZENS B&TC,229332000.0,223543000.0,1075612.0,229698000.0,FIRST CIITIZENS BANK AND TRUST,37.0,NMB,True,229332000.0,12.733592448639644,NM,3303000.0,11063_20251231,1.0488875740440666,2.656705877005749,18010.0,9.793442397580424,1.001235921075863,4.0,NC,True
LDVFX8JEECFFE8HRWA73,2023,2090,1957,133,0.9363636363636364,0.06363636363636363,0.9349282296650717,0.0,0.0,0.06507177033492823,0.9349282296650717,0.9349282296650718,5452.0,527954.0,527954.0,10.0,7.0,FIRST NB OF OMAHA,31111148.0,28274145.0,1066209.0,31111148.0,FIRST NATIONAL BANK OF OMAHA,31.0,NAT,True,31111148.0,6.9460031256977,N,526590.0,5452_20231231,0.7733291540374446,3.979206863913431,4479.0,9.491372003894078,0.8086612854283408,9.0,NE,True
LDVFX8JEECFFE8HRWA73,2024,1748,1624,124,0.9290617848970252,0.07093821510297482,0.8489702517162472,0.08581235697940504,0.0,0.06521739130434782,0.9347826086956522,0.9347826086956522,5452.0,527954.0,527954.0,10.0,7.0,FIRST NB OF OMAHA,31985717.0,31111148.0,1066209.0,31985717.0,FIRST NATIONAL BANK OF OMAHA,31.0,NAT,True,31985717.0,7.692572631072631,N,534840.0,5452_20241231,0.9219004308782838,3.66235233721409,4158.0,10.38624620368335,1.3171165349994245,9.0,NE,True
LDVFX8JEECFFE8HRWA73,2025,1030,932,98,0.9048543689320389,0.09514563106796116,0.516504854368932,0.35436893203883496,0.0,0.129126213592233,0.8708737864077669,0.870873786407767,5452.0,527954.0,527954.0,10.0,7.0,FIRST NB OF OMAHA,34573634.0,31985717.0,1066209.0,34573634.0,FIRST NATIONAL BANK OF OMAHA,31.0,NAT,True,34573634.0,8.177302270577105,N,536359.0,5452_20251231,0.807130481430152,3.681131954254532,4228.0,10.18108586941904,1.513722738174403,4.0,NE,True
LVR1UQE8OOCO93IHEB52,2023,1229,1129,100,0.9186330349877949,0.08136696501220504,0.01627339300244101,0.9235150528885273,0.0,0.060211554109031735,0.9397884458909683,0.9406021155410903,28178.0,1002878.0,1002878.0,20.0,7.0,NORTHWEST BK,14473118.0,14213677.0,4122722.0,14486518.0,NORTHWEST BANK,42.0,SSB,True,14473118.0,6.898530981887512,SI,209235.0,28178_20231231,0.8503170624060131,2.5439981283557325,2098.0,9.696643701504842,1.0306392130408202,4.0,PA,True
